customer_id,recency,frequency,monetary,Segment
CS7953,3/7/2015,15,692,P2
CS7954,3/11/2015,14,694,P2
CS7955,2/3/2015,12,580,P2
CS7956,6/18/2014,9,332,P2
CS7957,1/7/2015,13,472,P2
CS7958,11/29/2014,12,522,P2
CS7959,11/15/2014,20,860,P2
CS7960,3/6/2015,13,661,P2
CS7961,10/24/2014,11,553,P2
CS7962,7/13/2014,10,473,P2
CS7963,3/9/2015,16,662,P2
CS7964,2/11/2015,15,768,P2
CS7965,10/10/2014,11,529,P2
CS7966,1/14/2015,8,450,P2
CS7967,2/5/2015,14,683,P2
CS7968,3/4/2015,11,502,P2
CS7969,2/4/2015,21,891,P2
CS7970,3/12/2015,10,547,P2
CS7971,2/5/2015,9,498,P2
CS7972,4/15/2014,11,438,P2
CS7973,11/8/2014,8,239,P2
CS7974,9/19/2014,15,641,P2
CS7975,6/30/2014,17,689,P2
CS7976,3/15/2015,8,370,P2
CS7977,2/26/2015,12,469,P2
CS7978,11/29/2014,17,734,P2
CS7979,11/12/2014,12,629,P2
CS7980,2/27/2015,14,592,P2
CS7981,3/4/2015,11,488,P2
CS7982,2/20/2015,24,1121,P0
CS7983,7/23/2014,12,597,P2
CS7984,5/13/2014,8,295,P2
CS7985,1/20/2015,11,396,P2
CS7986,2/15/2015,14,689,P2
CS7987,2/10/2015,15,646,P2
CS7988,12/30/2013,11,382,P2
CS7989,11/23/2014,15,650,P2
CS7990,1/22/2015,15,704,P2
CS7991,3/15/2015,16,644,P2
CS7992,2/13/2015,12,486,P2
CS7993,7/15/2014,11,425,P2
CS7994,11/9/2014,11,613,P2
CS7995,8/10/2014,16,730,P2
CS7996,12/13/2014,19,851,P2
CS7997,11/1/2014,14,669,P2
CS7998,2/23/2015,16,637,P2
CS7999,5/29/2014,8,443,P2
CS8000,1/7/2015,13,576,P2
CS8001,11/11/2014,12,588,P2
CS8002,1/23/2015,8,363,P2
CS8003,1/4/2015,14,625,P2
CS8004,2/1/2015,12,610,P2
CS8005,2/15/2015,16,800,P2
CS8006,11/22/2014,11,466,P2
CS8007,1/22/2015,10,440,P2
CS8008,3/5/2015,13,631,P2
CS8009,9/15/2014,9,343,P2
CS8010,11/27/2014,15,687,P2
CS8011,6/6/2013,10,449,P2
CS8012,11/27/2014,6,196,P2
CS8013,1/20/2015,13,591,P2
CS8014,3/3/2015,9,350,P2
CS8015,6/30/2014,12,522,P2
CS8016,12/11/2014,18,865,P2
CS8017,9/28/2014,15,530,P2
CS8018,2/11/2015,10,408,P2
CS8019,3/3/2015,15,600,P2
CS8020,8/17/2014,11,408,P2
CS8021,6/20/2014,11,576,P2
CS8022,2/15/2015,17,833,P2
CS8023,1/21/2015,10,443,P2
CS8024,9/25/2014,14,685,P2
CS8025,5/1/2014,12,428,P2
CS8026,2/19/2015,17,600,P2
CS8027,3/13/2015,17,816,P2
CS8028,10/14/2014,7,284,P2
CS8029,10/20/2014,12,520,P2
CS8030,2/20/2015,19,860,P2
CS8031,2/7/2015,16,725,P2
CS8032,10/24/2014,11,452,P2
CS8033,11/18/2013,5,255,P2
CS8034,8/18/2014,12,535,P2
CS8035,12/21/2014,15,729,P2
CS8036,2/1/2015,19,922,P2
CS8037,1/27/2014,16,777,P2
CS8038,1/26/2015,10,504,P2
CS8039,2/6/2015,10,540,P2
CS8040,12/6/2014,11,356,P2
CS8041,8/12/2014,15,805,P2
CS8042,1/21/2015,16,675,P2
CS8043,1/6/2015,11,472,P2
CS8044,2/1/2015,13,501,P2
CS8045,11/14/2014,15,721,P2
CS8046,3/9/2015,11,537,P2
CS8047,1/20/2015,18,933,P2
CS8048,2/24/2015,12,619,P2
CS8049,11/12/2014,13,701,P2
CS8050,12/25/2014,13,614,P2
CS8051,7/23/2014,12,451,P2
CS8052,4/26/2014,14,564,P2
CS8053,3/4/2015,12,463,P2
CS8054,1/30/2015,8,327,P2
CS8055,1/21/2015,20,962,P2
CS8056,1/22/2015,15,512,P2
CS8057,2/23/2015,12,602,P2
CS8058,3/5/2015,17,753,P2
CS8059,11/23/2014,18,802,P2
CS8060,11/21/2014,13,535,P2
CS8061,3/13/2015,20,801,P2
CS8062,4/8/2014,9,466,P2
CS8063,11/17/2014,13,579,P2
CS8064,11/5/2014,14,607,P2
CS8065,3/7/2015,11,482,P2
CS8066,10/23/2014,13,545,P2
CS8067,3/5/2014,16,699,P2
CS8068,1/23/2015,6,258,P2
CS8069,12/2/2014,15,792,P2
CS8070,2/17/2015,11,437,P2
CS8071,10/28/2014,10,439,P2
CS8072,3/9/2015,11,643,P2
CS8073,2/9/2015,16,575,P2
CS8074,2/23/2015,9,384,P2
CS8075,1/11/2015,12,453,P2
CS8076,5/16/2014,9,379,P2
CS8077,3/1/2015,5,164,P2
CS8078,11/8/2014,13,617,P2
CS8079,9/19/2014,15,769,P2
CS8080,1/8/2015,10,474,P2
CS8081,2/17/2015,15,718,P2
CS8082,11/24/2014,12,519,P2
CS8083,1/10/2015,18,628,P2
CS8084,4/28/2014,9,449,P2
CS8085,9/24/2014,21,880,P2
CS8086,3/6/2015,19,811,P2
CS8087,2/23/2015,9,307,P2
CS8088,2/10/2014,8,346,P2
CS8089,1/22/2015,13,549,P2
CS8090,10/9/2014,8,336,P2
CS8091,12/6/2014,16,690,P2
CS8092,1/28/2015,12,648,P2
CS8093,11/8/2014,15,755,P2
CS8094,10/12/2014,10,326,P2
CS8095,3/3/2015,14,595,P2
CS8096,11/21/2014,11,409,P2
CS8097,10/22/2014,8,378,P2
CS8098,1/5/2015,17,767,P2
CS8099,12/18/2014,13,593,P2
CS8100,11/10/2014,13,569,P2
CS8101,1/13/2015,11,539,P2
CS8102,7/9/2014,14,801,P2
CS8103,2/9/2015,11,487,P2
CS8104,2/5/2015,19,915,P2
CS8105,5/25/2014,9,534,P2
CS8106,2/18/2015,9,347,P2
CS8107,3/16/2015,10,441,P2
CS8108,2/2/2015,9,378,P2
CS8109,2/9/2015,16,677,P2
CS8110,11/13/2014,9,479,P2
CS8111,1/26/2015,15,597,P2
CS8112,6/9/2014,13,488,P2
CS8113,3/10/2015,20,911,P2
CS8114,2/7/2015,9,306,P2
CS8115,2/5/2015,15,745,P2
CS8116,1/30/2015,18,754,P2
CS8117,2/19/2015,18,828,P2
CS8118,6/6/2014,8,450,P2
CS8119,1/9/2015,16,681,P2
CS8120,9/29/2014,8,437,P2
CS8121,2/13/2015,12,586,P2
CS8122,11/10/2014,17,636,P2
CS8123,12/4/2014,14,675,P2
CS8124,4/30/2014,13,481,P2
CS8125,11/8/2014,12,552,P2
CS8126,2/13/2015,10,533,P2
CS8127,3/5/2015,22,759,P2
CS8128,1/15/2015,15,763,P2
CS8129,2/21/2015,11,549,P2
CS8130,1/20/2015,16,765,P2
CS8131,3/10/2014,7,316,P2
CS8132,12/7/2014,10,406,P2
CS8133,12/20/2014,12,509,P2
CS8134,1/7/2015,11,446,P2
CS8135,12/31/2014,18,722,P2
CS8136,1/16/2015,11,383,P2
CS8137,3/4/2015,12,528,P2
CS8138,1/26/2015,15,609,P2
CS8139,12/24/2014,15,717,P2
CS8140,12/19/2014,17,820,P2
CS8141,3/16/2015,14,632,P2
CS8142,2/12/2015,14,710,P2
CS8143,2/14/2015,12,534,P2
CS8144,7/13/2014,5,220,P2
CS8145,3/6/2015,12,471,P2
CS8146,12/30/2014,13,574,P2
CS8147,2/14/2015,10,398,P2
CS8148,1/1/2015,17,718,P2
CS8149,2/28/2015,13,522,P2
CS8150,8/28/2014,12,515,P2
CS8151,12/21/2014,9,321,P2
CS8152,1/28/2015,8,355,P2
CS8153,12/22/2014,13,506,P2
CS8154,9/8/2014,12,386,P2
CS8155,1/3/2015,12,478,P2
CS8156,7/3/2014,10,418,P2
CS8157,5/25/2014,8,315,P2
CS8158,9/9/2014,11,528,P2
CS8159,8/29/2014,8,347,P2
CS8160,11/19/2014,5,269,P2
CS8161,2/17/2015,14,766,P2
CS8162,1/15/2015,13,702,P2
CS8163,9/4/2014,8,430,P2
CS8164,6/24/2014,11,569,P2
CS8165,11/10/2014,10,488,P2
CS8166,8/29/2014,14,631,P2
CS8167,12/19/2014,15,590,P2
CS8168,1/29/2015,11,456,P2
CS8169,1/27/2015,7,401,P2
CS8170,1/7/2015,11,424,P2
CS8171,12/25/2014,9,403,P2
CS8172,2/15/2015,11,414,P2
CS8173,11/1/2013,9,371,P2
CS8174,12/14/2014,18,862,P2
CS8175,11/15/2014,13,564,P2
CS8176,12/28/2014,15,774,P2
CS8177,1/30/2015,11,350,P2
CS8178,2/11/2015,12,525,P2
CS8179,12/25/2014,23,960,P2
CS8180,11/5/2014,14,624,P2
CS8181,12/21/2014,10,416,P2
CS8182,9/24/2014,16,596,P2
CS8183,1/16/2015,9,305,P2
CS8184,3/2/2015,16,745,P2
CS8185,10/3/2014,10,469,P2
CS8186,11/7/2014,9,316,P2
CS8187,1/20/2015,18,753,P2
CS8188,3/15/2015,11,542,P2
CS8189,12/26/2014,10,406,P2
CS8190,11/17/2014,15,652,P2
CS8191,2/11/2015,18,769,P2
CS8192,10/15/2014,6,287,P2
CS8193,5/25/2014,9,490,P2
CS8194,1/18/2015,20,917,P2
CS8195,3/3/2015,15,607,P2
CS8196,11/7/2014,11,433,P2
CS8197,11/19/2014,15,663,P2
CS8198,10/15/2014,13,614,P2
CS8199,1/3/2015,17,628,P2
CS8200,2/9/2015,13,537,P2
CS8201,2/5/2014,9,402,P2
CS8202,1/31/2015,19,927,P2
CS8203,3/13/2015,8,391,P2
CS8204,1/15/2014,8,343,P2
CS8205,1/16/2015,19,877,P2
CS8206,2/28/2015,9,442,P2
CS8207,2/22/2015,16,781,P2
CS8208,2/2/2015,19,870,P2
CS8209,10/29/2014,9,414,P2
CS8210,12/10/2014,12,569,P2
CS8211,7/5/2014,8,320,P2
CS8212,11/21/2014,12,548,P2
CS8213,1/27/2015,16,645,P2
CS8214,1/6/2015,8,316,P2
CS8215,2/15/2015,21,1031,P0
CS8216,8/28/2014,10,498,P2
CS8217,1/7/2015,10,528,P2
CS8218,11/23/2014,13,595,P2
CS8219,2/14/2015,13,586,P2
CS8220,2/13/2015,19,918,P2
CS8221,11/6/2014,13,634,P2
CS8222,1/19/2015,10,444,P2
CS8223,3/13/2015,17,787,P2
CS8224,12/21/2014,5,187,P2
CS8225,5/9/2014,11,451,P2
CS8226,3/9/2015,12,659,P2
CS8227,1/15/2015,13,582,P2
CS8228,3/6/2015,13,587,P2
CS8229,2/17/2015,15,662,P2
CS8230,1/18/2015,16,750,P2
CS8231,1/19/2015,11,537,P2
CS8232,9/1/2014,15,774,P2
CS8233,3/1/2015,18,911,P2
CS8234,12/21/2014,5,157,P2
CS8235,2/13/2015,13,674,P2
CS8236,10/31/2014,11,508,P2
CS8237,2/18/2015,17,751,P2
CS8238,5/19/2014,9,464,P2
CS8239,5/27/2014,14,645,P2
CS8240,11/22/2014,8,322,P2
CS8241,3/14/2015,14,535,P2
CS8242,12/3/2014,11,411,P2
CS8243,2/23/2015,10,392,P2
CS8244,2/6/2015,13,481,P2
CS8245,8/5/2014,13,621,P2
CS8246,3/9/2015,14,525,P2
CS8247,3/9/2015,12,531,P2
CS8248,1/15/2015,10,449,P2
CS8249,8/27/2014,15,597,P2
CS8250,3/7/2015,15,676,P2
CS8251,3/3/2015,14,567,P2
CS8252,12/13/2014,20,918,P2
CS8253,11/11/2014,9,359,P2
CS8254,9/24/2014,12,539,P2
CS8255,12/4/2014,9,434,P2
CS8256,1/24/2014,10,463,P2
CS8257,12/27/2014,18,877,P2
CS8258,10/2/2014,11,425,P2
CS8259,2/16/2015,11,599,P2
CS8260,10/13/2014,11,590,P2
CS8261,3/7/2014,10,458,P2
CS8262,11/22/2014,11,373,P2
CS8263,2/5/2015,21,810,P2
CS8264,2/2/2015,16,826,P2
CS8265,11/13/2014,7,312,P2
CS8266,2/23/2015,11,558,P2
CS8267,1/11/2015,12,552,P2
CS8268,1/7/2015,10,475,P2
CS8269,3/10/2015,13,515,P2
CS8270,11/2/2014,14,529,P2
CS8271,3/9/2015,10,374,P2
CS8272,10/6/2014,12,605,P2
CS8273,5/3/2014,15,769,P2
CS8274,2/22/2015,12,568,P2
CS8275,2/14/2015,12,589,P2
CS8276,10/8/2014,11,502,P2
CS8277,7/6/2014,15,673,P2
CS8278,8/19/2014,6,264,P2
CS8279,1/7/2015,13,586,P2
CS8280,12/25/2014,19,898,P2
CS8281,2/17/2014,10,436,P2
CS8282,1/9/2015,14,662,P2
CS8283,3/1/2015,14,561,P2
CS8284,11/16/2014,21,1053,P0
CS8285,3/9/2015,20,1018,P0
CS8286,2/26/2014,8,363,P2
CS8287,2/3/2015,11,424,P2
CS8288,2/9/2015,16,750,P2
CS8289,10/8/2014,11,490,P2
CS8290,3/13/2015,13,589,P2
CS8291,3/13/2015,15,722,P2
CS8292,11/5/2014,14,796,P2
CS8293,1/30/2015,17,819,P2
CS8294,3/4/2015,18,842,P2
CS8295,10/31/2014,12,396,P2
CS8296,1/19/2015,16,641,P2
CS8297,1/2/2015,12,616,P2
CS8298,2/4/2015,12,384,P2
CS8299,10/5/2013,16,777,P2
CS8300,12/23/2014,13,576,P2
CS8301,10/27/2013,9,355,P2
CS8302,12/24/2014,15,671,P2
CS8303,1/20/2015,13,688,P2
CS8304,3/6/2015,8,390,P2
CS8305,2/6/2015,13,541,P2
CS8306,1/21/2015,18,876,P2
CS8307,12/23/2013,11,353,P2
CS8308,12/30/2014,14,548,P2
CS8309,1/29/2015,14,734,P2
CS8310,2/16/2015,24,1202,P0
CS8311,7/30/2014,12,523,P2
CS8312,11/27/2014,20,908,P2
CS8313,3/6/2015,16,571,P2
CS8314,1/2/2015,9,366,P2
CS8315,9/18/2014,8,342,P2
CS8316,3/13/2015,25,1026,P0
CS8317,3/4/2015,19,957,P2
CS8318,11/22/2014,12,556,P2
CS8319,11/29/2014,14,636,P2
CS8320,12/28/2014,14,552,P2
CS8321,8/25/2014,11,604,P2
CS8322,2/10/2015,12,351,P2
CS8323,2/12/2015,16,794,P2
CS8324,2/15/2015,9,461,P2
CS8325,1/11/2015,14,579,P2
CS8326,2/21/2015,5,209,P2
CS8327,1/13/2015,15,598,P2
CS8328,2/20/2015,18,772,P2
CS8329,7/15/2014,18,742,P2
CS8330,10/17/2014,14,610,P2
CS8331,1/22/2015,14,532,P2
CS8332,1/29/2014,9,439,P2
CS8333,2/22/2015,16,636,P2
CS8334,12/30/2014,12,495,P2
CS8335,7/26/2014,11,581,P2
CS8336,2/22/2015,16,692,P2
CS8337,3/11/2015,16,737,P2
CS8338,11/4/2014,17,668,P2
CS8339,1/7/2015,9,361,P2
CS8340,1/24/2015,15,742,P2
CS8341,2/18/2015,17,740,P2
CS8342,1/14/2015,13,618,P2
CS8343,3/25/2014,11,581,P2
CS8344,11/24/2014,10,349,P2
CS8345,3/8/2015,17,839,P2
CS8346,2/4/2015,20,959,P2
CS8347,11/26/2014,9,347,P2
CS8348,10/25/2014,20,1055,P0
CS8349,12/17/2014,13,694,P2
CS8350,2/26/2015,19,991,P2
CS8351,1/11/2015,19,748,P2
CS8352,10/6/2014,15,654,P2
CS8353,11/24/2014,10,546,P2
CS8354,3/4/2015,13,553,P2
CS8355,2/16/2014,11,477,P2
CS8356,8/31/2014,14,688,P2
CS8357,3/15/2015,16,579,P2
CS8358,7/21/2014,10,364,P2
CS8359,11/29/2014,15,669,P2
CS8360,2/6/2015,9,436,P2
CS8361,10/8/2014,23,988,P2
CS8362,1/10/2015,16,785,P2
CS8363,2/26/2015,18,1006,P0
CS8364,2/22/2015,17,735,P2
CS8365,12/29/2014,9,504,P2
CS8366,2/28/2015,14,651,P2
CS8367,7/16/2014,14,728,P2
CS8368,3/9/2015,18,701,P2
CS8369,1/28/2015,18,798,P2
CS8370,3/6/2015,13,634,P2
CS8371,1/23/2015,16,546,P2
CS8372,2/24/2015,17,763,P2
CS8373,10/13/2014,16,742,P2
CS8374,10/26/2014,16,596,P2
CS8375,2/7/2015,11,428,P2
CS8377,1/12/2015,18,823,P2
CS8378,12/29/2014,19,916,P2
CS8379,1/28/2015,11,470,P2
CS8380,12/1/2014,7,393,P2
CS8381,1/28/2015,14,660,P2
CS8382,10/13/2014,11,540,P2
CS8383,12/13/2014,12,564,P2
CS8384,1/7/2015,13,588,P2
CS8385,1/9/2015,11,404,P2
CS8386,11/26/2014,10,330,P2
CS8387,9/21/2014,14,560,P2
CS8388,4/21/2014,10,455,P2
CS8389,1/26/2015,14,542,P2
CS8390,5/20/2014,7,209,P2
CS8391,8/1/2014,14,627,P2
CS8392,10/16/2014,16,520,P2
CS8393,2/28/2015,12,350,P2
CS8394,1/20/2015,12,439,P2
CS8395,10/7/2014,14,568,P2
CS8396,2/1/2015,10,588,P2
CS8397,12/20/2014,12,506,P2
CS8398,3/18/2014,12,536,P2
CS8399,9/3/2014,15,595,P2
CS8400,12/25/2013,8,345,P2
CS8401,2/22/2015,10,420,P2
CS8402,12/23/2014,7,319,P2
CS8403,12/21/2014,18,968,P2
CS8404,12/14/2014,15,718,P2
CS8405,1/7/2015,10,480,P2
CS8406,12/5/2013,11,588,P2
CS8407,2/16/2015,15,801,P2
CS8408,3/5/2015,7,341,P2
CS8409,8/18/2014,8,399,P2
CS8410,11/3/2014,7,231,P2
CS8411,10/13/2014,11,595,P2
CS8412,2/16/2015,11,472,P2
CS8413,1/31/2015,10,434,P2
CS8414,11/16/2014,15,629,P2
CS8415,12/22/2014,13,561,P2
CS8416,3/11/2015,13,577,P2
CS8417,12/23/2014,11,520,P2
CS8418,9/1/2014,12,378,P2
CS8419,1/13/2015,12,539,P2
CS8420,4/29/2014,15,654,P2
CS8421,11/30/2014,17,779,P2
CS8422,1/11/2015,11,399,P2
CS8423,3/1/2015,15,704,P2
CS8424,9/18/2014,13,558,P2
CS8425,3/6/2015,14,579,P2
CS8426,2/15/2015,13,593,P2
CS8427,3/15/2015,11,428,P2
CS8428,8/19/2014,12,618,P2
CS8429,10/31/2014,17,748,P2
CS8430,1/19/2015,21,1024,P0
CS8431,8/9/2013,7,224,P2
CS8432,11/29/2014,15,636,P2
CS8433,12/30/2014,20,960,P2
CS8434,2/5/2015,18,836,P2
CS8435,9/16/2014,9,369,P2
CS8436,10/5/2014,16,686,P2
CS8437,10/4/2014,16,787,P2
CS8438,8/9/2014,11,380,P2
CS8439,1/29/2015,14,581,P2
CS8440,10/16/2014,9,397,P2
CS8441,2/18/2015,20,990,P2
CS8442,2/12/2015,23,1037,P0
CS8443,11/23/2014,10,418,P2
CS8444,3/3/2015,10,552,P2
CS8445,3/13/2015,14,676,P2
CS8446,8/13/2014,6,267,P2
CS8447,7/23/2014,10,470,P2
CS8448,2/19/2015,18,801,P2
CS8449,8/1/2014,9,360,P2
CS8450,3/7/2015,11,479,P2
CS8451,2/24/2015,8,400,P2
CS8452,6/5/2014,12,557,P2
CS8453,8/28/2014,14,558,P2
CS8454,1/13/2015,18,873,P2
CS8455,2/13/2015,18,781,P2
CS8456,2/27/2015,14,642,P2
CS8457,11/17/2014,16,765,P2
CS8458,1/26/2015,8,230,P2
CS8459,11/26/2014,21,863,P2
CS8460,10/18/2014,15,570,P2
CS8461,12/11/2014,13,594,P2
CS8462,9/5/2014,9,365,P2
CS8463,3/3/2015,10,437,P2
CS8464,10/4/2014,13,566,P2
CS8465,2/22/2015,13,422,P2
CS8466,2/23/2015,11,453,P2
CS8467,2/4/2015,10,488,P2
CS8468,2/27/2015,16,654,P2
CS8469,5/26/2014,11,572,P2
CS8470,2/7/2014,12,470,P2
CS8471,11/5/2014,13,722,P2
CS8472,12/13/2014,7,282,P2
CS8473,9/6/2014,13,530,P2
CS8474,8/22/2014,14,687,P2
CS8475,3/8/2015,12,605,P2
CS8476,9/2/2014,14,592,P2
CS8477,3/10/2015,11,468,P2
CS8478,10/25/2014,7,287,P2
CS8479,2/6/2015,5,223,P2
CS8480,12/7/2014,14,682,P2
CS8481,11/26/2014,10,442,P2
CS8482,11/29/2014,21,895,P2
CS8483,11/30/2014,10,492,P2
CS8484,1/24/2014,7,344,P2
CS8485,2/13/2015,19,708,P2
CS8486,12/29/2014,12,505,P2
CS8487,3/14/2015,20,925,P2
CS8488,12/19/2014,14,634,P2
CS8489,6/23/2014,15,651,P2
CS8490,1/30/2015,15,590,P2
CS8491,1/30/2015,11,465,P2
CS8492,12/12/2014,12,563,P2
CS8493,2/4/2015,16,678,P2
CS8494,9/15/2014,14,681,P2
CS8495,11/25/2014,11,464,P2
CS8496,1/6/2014,15,661,P2
CS8497,5/25/2014,12,374,P2
CS8498,2/15/2015,7,296,P2
CS8499,12/14/2014,13,705,P2
CS8500,9/29/2014,12,463,P2
CS8501,1/17/2015,13,539,P2
CS8502,12/8/2014,19,868,P2
CS8503,9/29/2014,12,497,P2
CS8504,1/22/2015,4,190,P2
CS8505,11/18/2014,12,424,P2
CS8506,1/20/2015,12,364,P2
CS8507,8/16/2014,13,681,P2
CS8508,2/1/2015,17,772,P2
CS8509,3/25/2014,11,579,P2
CS8510,11/5/2014,13,585,P2
CS8511,12/26/2014,11,588,P2
CS8512,1/22/2015,20,968,P2
CS8513,7/31/2014,14,804,P2
CS8514,9/8/2014,14,606,P2
CS8515,2/16/2015,15,790,P2
CS8516,2/15/2015,11,461,P2
CS8517,10/23/2014,11,559,P2
CS8518,1/27/2015,15,693,P2
CS8519,3/8/2015,13,637,P2
CS8520,2/28/2015,15,620,P2
CS8521,1/31/2015,13,550,P2
CS8522,7/6/2014,11,524,P2
CS8523,12/13/2014,12,550,P2
CS8524,10/31/2014,11,510,P2
CS8525,1/16/2015,10,484,P2
CS8526,1/26/2015,12,479,P2
CS8527,1/14/2015,15,620,P2
CS8528,10/21/2014,12,405,P2
CS8529,2/9/2015,12,618,P2
CS8530,3/14/2015,16,664,P2
CS8531,11/14/2014,18,816,P2
CS8532,1/28/2015,7,318,P2
CS8533,3/6/2015,15,711,P2
CS8534,11/24/2014,14,639,P2
CS8535,10/3/2014,11,466,P2
CS8536,2/20/2015,15,716,P2
CS8537,2/14/2015,11,422,P2
CS8538,6/19/2014,13,692,P2
CS8539,9/25/2014,10,510,P2
CS8540,8/28/2014,14,643,P2
CS8541,10/5/2014,18,819,P2
CS8542,12/17/2014,8,281,P2
CS8543,1/21/2015,14,588,P2
CS8544,9/15/2014,11,583,P2
CS8545,1/18/2015,15,721,P2
CS8546,2/8/2015,14,558,P2
CS8547,2/20/2015,11,488,P2
CS8548,9/6/2014,16,775,P2
CS8549,7/6/2014,11,357,P2
CS8550,3/6/2015,9,334,P2
CS8551,6/18/2014,13,477,P2
CS8552,2/25/2015,20,890,P2
CS8553,7/6/2014,8,374,P2
CS8554,1/20/2015,8,368,P2
CS8555,12/9/2014,10,456,P2
CS8556,3/3/2015,17,721,P2
CS8557,3/11/2015,13,586,P2
CS8558,11/16/2014,14,605,P2
CS8559,2/21/2014,4,157,P2
CS8560,11/11/2014,14,756,P2
CS8561,1/27/2015,16,765,P2
CS8562,3/5/2015,6,250,P2
CS8563,3/15/2015,12,614,P2
CS8564,1/19/2015,10,495,P2
CS8565,10/27/2014,13,523,P2
CS8566,11/18/2014,13,669,P2
CS8567,3/15/2015,12,569,P2
CS8568,2/17/2015,15,753,P2
CS8569,3/6/2015,16,673,P2
CS8570,11/3/2014,6,294,P2
CS8571,2/4/2015,11,597,P2
CS8572,8/17/2014,10,490,P2
CS8573,9/1/2014,13,698,P2
CS8574,2/11/2015,8,328,P2
CS8575,7/25/2014,15,686,P2
CS8576,2/17/2014,7,252,P2
CS8577,3/8/2015,13,485,P2
CS8578,2/8/2015,15,566,P2
CS8579,3/8/2015,25,1151,P0
CS8580,2/15/2015,13,627,P2
CS8581,1/21/2015,9,418,P2
CS8582,2/18/2015,20,967,P2
CS8583,1/24/2015,9,425,P2
CS8584,11/25/2014,18,931,P2
CS8585,3/16/2015,12,503,P2
CS8586,2/8/2015,9,462,P2
CS8587,2/22/2015,12,514,P2
CS8588,12/11/2014,17,930,P2
CS8589,1/23/2015,13,529,P2
CS8590,10/11/2014,17,697,P2
CS8591,1/8/2014,11,487,P2
CS8592,2/5/2015,13,459,P2
CS8593,2/28/2015,13,410,P2
CS8594,3/14/2015,16,763,P2
CS8595,2/27/2015,11,318,P2
CS8596,12/22/2014,8,344,P2
CS8597,3/23/2014,16,784,P2
CS8598,12/26/2014,11,446,P2
CS8599,1/4/2015,17,649,P2
CS8600,2/23/2015,16,768,P2
CS8601,1/29/2015,16,680,P2
CS8602,11/15/2014,16,800,P2
CS8603,2/8/2015,12,485,P2
CS8604,1/27/2015,13,705,P2
CS8605,10/12/2014,10,472,P2
CS8606,2/23/2015,13,556,P2
CS8607,3/2/2015,7,292,P2
CS8608,1/13/2015,13,549,P2
CS8609,1/26/2015,8,252,P2
CS8610,1/16/2015,13,583,P2
CS8611,1/27/2015,12,433,P2
CS8612,12/27/2014,17,699,P2
CS8613,1/31/2015,13,706,P2
CS8614,2/7/2015,14,590,P2
CS8615,12/17/2014,18,752,P2
CS8616,2/1/2015,6,262,P2
CS8617,10/10/2014,10,446,P2
CS8618,8/28/2014,13,573,P2
CS8619,1/9/2015,9,327,P2
CS8620,10/25/2014,23,903,P2
CS8621,1/6/2015,18,636,P2
CS8622,2/12/2015,15,761,P2
CS8623,3/1/2015,16,693,P2
CS8624,2/7/2015,20,914,P2
CS8625,4/23/2014,14,705,P2
CS8626,7/5/2014,7,381,P2
CS8627,8/6/2014,11,519,P2
CS8628,2/12/2015,14,653,P2
CS8629,12/4/2014,9,386,P2
CS8630,9/10/2014,11,384,P2
CS8631,8/24/2013,7,321,P2
CS8632,11/5/2014,13,686,P2
CS8633,11/14/2013,12,433,P2
CS8634,10/26/2014,12,535,P2
CS8635,11/27/2014,15,634,P2
CS8636,11/10/2014,10,484,P2
CS8637,1/17/2015,17,705,P2
CS8638,3/11/2015,20,907,P2
CS8639,2/1/2015,19,856,P2
CS8640,1/28/2015,11,514,P2
CS8641,12/24/2014,14,567,P2
CS8642,7/27/2014,13,670,P2
CS8643,10/1/2014,14,611,P2
CS8644,2/19/2015,16,802,P2
CS8645,2/22/2015,8,346,P2
CS8646,2/19/2015,12,563,P2
CS8647,2/17/2015,14,572,P2
CS8648,10/28/2014,14,436,P2
CS8649,11/30/2014,15,666,P2
CS8650,7/16/2014,13,678,P2
CS8651,1/6/2015,13,468,P2
CS8652,11/28/2014,13,475,P2
CS8653,12/14/2014,15,529,P2
CS8654,1/19/2015,9,439,P2
CS8655,4/21/2014,16,819,P2
CS8656,1/10/2015,15,841,P2
CS8657,2/4/2015,20,974,P2
CS8658,2/17/2015,18,771,P2
CS8659,2/27/2015,12,518,P2
CS8660,2/8/2015,11,558,P2
CS8661,11/16/2014,16,664,P2
CS8662,2/27/2015,16,789,P2
CS8663,3/9/2015,17,794,P2
CS8664,1/13/2015,16,799,P2
CS8665,2/21/2015,10,367,P2
CS8666,2/10/2014,12,583,P2
CS8667,9/26/2013,6,307,P2
CS8668,12/28/2014,16,693,P2
CS8669,1/18/2015,24,1020,P0
CS8670,12/15/2014,14,584,P2
CS8671,1/10/2015,10,468,P2
CS8672,3/10/2015,15,797,P2
CS8673,3/15/2015,14,659,P2
CS8674,7/1/2014,7,302,P2
CS8675,12/21/2014,11,430,P2
CS8676,7/30/2014,14,447,P2
CS8677,10/16/2014,10,390,P2
CS8678,11/25/2014,9,393,P2
CS8679,12/25/2014,15,654,P2
CS8680,8/29/2014,9,349,P2
CS8681,2/4/2015,14,656,P2
CS8682,3/2/2015,24,1196,P0
CS8683,1/30/2015,14,757,P2
CS8684,10/23/2014,10,461,P2
CS8685,3/8/2015,11,526,P2
CS8686,6/19/2014,14,520,P2
CS8687,9/3/2014,17,741,P2
CS8688,1/1/2014,10,461,P2
